pic_num;training_loop.thisRepN;training_loop.thisTrialN;training_loop.thisN;training_loop.thisIndex;trials_2.thisRepN;trials_2.thisTrialN;trials_2.thisN;trials_2.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;thisRow.t;notes;intro_text.started;intro_click.started;intro_click.x;intro_click.y;intro_click.leftButton;intro_click.midButton;intro_click.rightButton;intro_click.time;show_images.started;image0_name;image0_position;image1_name;image1_position;image2_name;image2_position;image3_name;image3_position;image4_name;image4_position;image5_name;image5_position;image6_name;image6_position;image7_name;image7_position;image8_name;image8_position;image9_name;image9_position;image10_name;image10_position;image11_name;image11_position;image12_name;image12_position;image0.started;image1.started;image2.started;image3.started;image4.started;image5.started;image6.started;image7.started;image8.started;image9.started;image10.started;image11.started;image12.started;show_images.stopped;blank_screen.started;blank_text.started;blank_text.stopped;blank_screen.stopped;show_images_changed.started;correct_image;correct_image_name;correct_image_pos;image0_2.started;image1_2.started;image2_2.started;image3_2.started;image4_2.started;image5_2.started;image6_2.started;image7_2.started;image8_2.started;image9_2.started;image10_2.started;image11_2.started;image12_2.started;mouse.started;show_images_changed.stopped;is_correct;mouse.x;mouse.y;mouse.leftButton;mouse.midButton;mouse.rightButton;mouse.time;mouse.clicked_name;mouse.clicked_image;feedback.started;feedback_text.started;feedback.stopped;begin_real_trial.started;text.started;begin_real_trial.stopped;so_long_and_thanks_for_all_the_fish.started;goodbye_text.started;goodbye_click.started;so_long_and_thanks_for_all_the_fish.stopped;goodbye_click.x;goodbye_click.y;goodbye_click.leftButton;goodbye_click.midButton;goodbye_click.rightButton;goodbye_click.time;id;age;date;expName;psychopyVersion;frameRate;expStart
9;;;;;0;1;1;1;2;0;2;0;250.54086249996908;;;;;;;;;;249.95173359988257;hajszarito.png;[-0.25, -0.25];kamera.png;[0.75, 0.75];ora.png;[-0.25, 0.75];szemuveg.png;[-0.75, -0.75];letra.png;[0.25, -0.25];kad.png;[-0.25, -0.75];esernyo.png;[-0.75, 0.75];vodor.png;[0.25, 0.75];ceruza.png;[0.75, 0.25];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];251.45869829994626;251.45869829994626;251.45869829994626;251.45869829994626;251.45869829994626;251.45869829994626;251.45869829994626;251.45869829994626;251.45869829994626;251.45869829994626;251.45869829994626;251.45869829994626;251.45869829994626;261.42404809989966;270.61068209982477;270.6242110999301;271.7067540998105;271.10874999989755;261.9422255998943;image8_2;fotel.png;[0.75, 0.25];263.4473121999763;263.4473121999763;263.4473121999763;263.4473121999763;263.4473121999763;263.4473121999763;263.4473121999763;263.4473121999763;263.4473121999763;263.4473121999763;263.4473121999763;263.4473121999763;263.4473121999763;0.023500399896875024;270.60986849991605;False;[-0.31145833333333334];[-0.6814814814814815];[1];[0];[0];[7.1617179999593645];['image5_2'];['kad.png'];;;;;;;;;;;;;;;;;SO4;18;2024-04-26_17h22.22.706;visual_memory;2023.02.03;None;2024-04-26 17h22.38.828140 +0200
9;;;;;0;1;1;1;3;0;3;0;271.7067540998105;;;;;;;;;;271.1092628999613;fotel.png;[-0.75, -0.25];fagyi.png;[0.25, 0.25];papucs.png;[-0.25, 0.25];alma.png;[0.75, -0.25];esernyo.png;[0.25, 0.75];kamera.png;[-0.75, 0.75];bogre.png;[-0.75, -0.75];letra.png;[0.75, 0.25];ceruza.png;[0.25, -0.75];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];272.63894389988855;272.63894389988855;272.63894389988855;272.63894389988855;272.63894389988855;272.63894389988855;272.63894389988855;272.63894389988855;272.63894389988855;272.63894389988855;272.63894389988855;272.63894389988855;272.63894389988855;282.6158453999087;288.1452483998146;288.15896799997427;289.24722499982454;288.65689509990625;283.12676689983346;image8_2;zokni.png;[0.25, -0.75];284.6439873999916;284.6439873999916;284.6439873999916;284.6439873999916;284.6439873999916;284.6439873999916;284.6439873999916;284.6439873999916;284.6439873999916;284.6439873999916;284.6439873999916;284.6439873999916;284.6439873999916;0.02836990007199347;288.1444160998799;False;[0.6104166666666667];[-0.337037037037037];[1];[0];[0];[3.4996054999064654];['image3_2'];['alma.png'];;;;;;;;;;;;;;;;;SO4;18;2024-04-26_17h22.22.706;visual_memory;2023.02.03;None;2024-04-26 17h22.38.828140 +0200
9;;;;;0;1;1;1;4;0;4;0;289.24722499982454;;;;;;;;;;288.6574289998971;letra.png;[0.75, 0.25];zokni.png;[-0.75, -0.25];ollo.png;[-0.75, 0.75];fagyi.png;[0.25, 0.75];kamera.png;[0.75, -0.75];macko.png;[-0.25, 0.75];kad.png;[0.75, 0.75];vodor.png;[0.25, 0.25];auto.png;[0.75, -0.25];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];290.1732224000152;290.1732224000152;290.1732224000152;290.1732224000152;290.1732224000152;290.1732224000152;290.1732224000152;290.1732224000152;290.1732224000152;290.1732224000152;290.1732224000152;290.1732224000152;290.1732224000152;300.13871949980967;306.5938319999259;306.6073920999188;308.0366091998294;307.1044024999719;300.6431894998532;image8_2;bogre.png;[0.75, -0.25];302.1718384998385;302.1718384998385;302.1718384998385;302.1718384998385;302.1718384998385;302.1718384998385;302.1718384998385;302.1718384998385;302.1718384998385;302.1718384998385;302.1718384998385;302.1718384998385;302.1718384998385;0.03333030012436211;306.5929994999897;False;[-0.7770833333333333];[-0.24444444444444444];[1];[0];[0];[4.420323099941015];['image1_2'];['zokni.png'];;;;;;;;;;;;;;;;;SO4;18;2024-04-26_17h22.22.706;visual_memory;2023.02.03;None;2024-04-26 17h22.38.828140 +0200
9;;;;;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SO4;18;2024-04-26_17h22.22.706;visual_memory;2023.02.03;None;2024-04-26 17h22.38.828140 +0200
13;;;;;0;2;2;2;0;0;0;0;308.0366091998294;;;;;;;;;;307.109386399854;ceruza.png;[0.25, 0.25];bogre.png;[-0.25, 0.25];ora.png;[-0.25, -0.75];macko.png;[0.25, -0.75];fagyi.png;[-0.25, 0.75];hajszarito.png;[0.75, -0.75];kad.png;[-0.75, -0.75];ollo.png;[-0.75, -0.25];vodor.png;[-0.75, 0.25];szemuveg.png;[0.75, 0.75];alma.png;[0.75, -0.25];kamera.png;[0.75, 0.25];laptop.png;[0.25, 0.75];308.637721600011;308.637721600011;308.637721600011;308.637721600011;308.637721600011;308.637721600011;308.637721600011;308.637721600011;308.637721600011;308.637721600011;308.637721600011;308.637721600011;308.637721600011;318.5981009998359;323.96399369998835;323.9782557999715;325.3057455997914;324.48418419994414;319.10979269980453;image12_2;esernyo.png;[0.25, 0.75];320.6436434998177;320.6436434998177;320.6436434998177;320.6436434998177;320.6436434998177;320.6436434998177;320.6436434998177;320.6436434998177;320.6436434998177;320.6436434998177;320.6436434998177;320.6436434998177;320.6436434998177;0.04568310012109578;323.962546199793;False;[0.7364583333333333];[-0.6407407407407407];[1];[0];[0];[3.318060699850321];['image5_2'];['hajszarito.png'];;;;;;;;;;;;;;;;;SO4;18;2024-04-26_17h22.22.706;visual_memory;2023.02.03;None;2024-04-26 17h22.38.828140 +0200
13;;;;;0;2;2;2;1;0;1;0;325.3057455997914;;;;;;;;;;324.48456339980476;ora.png;[0.75, 0.75];fagyi.png;[-0.25, 0.75];fotel.png;[0.25, -0.25];macko.png;[-0.25, 0.25];fogas.png;[-0.75, -0.25];kad.png;[-0.25, -0.75];ceruza.png;[-0.25, -0.25];laptop.png;[0.25, 0.75];alma.png;[-0.75, -0.75];papucs.png;[-0.75, 0.25];kamera.png;[0.75, -0.25];letra.png;[-0.75, 0.75];vodor.png;[0.75, -0.75];325.99828159995377;325.99828159995377;325.99828159995377;325.99828159995377;325.99828159995377;325.99828159995377;325.99828159995377;325.99828159995377;325.99828159995377;325.99828159995377;325.99828159995377;325.99828159995377;325.99828159995377;335.96636589989066;341.3943312999327;341.41029629996046;342.8480704999529;341.9022210999392;336.4771298998967;image12_2;bogre.png;[0.75, -0.75];338.00570709980093;338.00570709980093;338.00570709980093;338.00570709980093;338.00570709980093;338.00570709980093;338.00570709980093;338.00570709980093;338.00570709980093;338.00570709980093;338.00570709980093;338.00570709980093;338.00570709980093;0.039602600038051605;341.389829199994;False;[0.20520833333333333];[-0.2833333333333333];[1];[0];[0];[3.3829347998835146];['image2_2'];['fotel.png'];;;;;;;;;;;;;;;;;SO4;18;2024-04-26_17h22.22.706;visual_memory;2023.02.03;None;2024-04-26 17h22.38.828140 +0200
13;;;;;0;2;2;2;2;0;2;0;342.8480704999529;;;;;;;;;;341.9026262999978;szemuveg.png;[-0.75, -0.25];kamera.png;[0.25, -0.75];esernyo.png;[-0.25, -0.75];hajszarito.png;[-0.75, 0.75];kad.png;[0.25, 0.75];fotel.png;[-0.75, 0.25];vodor.png;[-0.25, -0.25];letra.png;[-0.75, -0.75];ollo.png;[-0.25, 0.25];zokni.png;[0.25, -0.25];ora.png;[0.25, 0.25];ceruza.png;[0.75, -0.25];fogas.png;[0.75, -0.75];343.44233340001665;343.44233340001665;343.44233340001665;343.44233340001665;343.44233340001665;343.44233340001665;343.44233340001665;343.44233340001665;343.44233340001665;343.44233340001665;343.44233340001665;343.44233340001665;343.44233340001665;353.3956186999567;358.0329464999959;358.04739429987967;359.522208499955;358.5313712998759;353.9118621000089;image12_2;alma.png;[0.75, -0.75];355.44497109996155;355.44497109996155;355.44497109996155;355.44497109996155;355.44497109996155;355.44497109996155;355.44497109996155;355.44497109996155;355.44497109996155;355.44497109996155;355.44497109996155;355.44497109996155;355.44497109996155;0.04959070007316768;358.03166119987145;True;[0.6572916666666667];[-0.6944444444444444];[1];[0];[0];[2.585658899974078];['image12_2'];['alma.png'];;;;;;;;;;;;;;;;;SO4;18;2024-04-26_17h22.22.706;visual_memory;2023.02.03;None;2024-04-26 17h22.38.828140 +0200
13;;;;;0;2;2;2;3;0;3;0;359.522208499955;;;;;;;;;;358.53199359984137;macko.png;[-0.25, 0.75];vodor.png;[0.75, 0.25];ceruza.png;[0.25, 0.25];fogas.png;[0.75, 0.75];hajszarito.png;[-0.75, 0.75];auto.png;[-0.75, -0.25];kad.png;[-0.75, 0.25];ollo.png;[0.25, -0.25];bogre.png;[-0.75, -0.75];fotel.png;[-0.25, 0.25];laptop.png;[0.25, 0.75];letra.png;[0.75, -0.25];alma.png;[-0.25, -0.75];360.0852566999383;360.0852566999383;360.0852566999383;360.0852566999383;360.0852566999383;360.0852566999383;360.0852566999383;360.0852566999383;360.0852566999383;360.0852566999383;360.0852566999383;360.0852566999383;360.0852566999383;370.04040930001065;379.16802059998736;379.1888464000076;380.5086354999803;379.68574290000834;370.5474360999651;image12_2;esernyo.png;[-0.25, -0.75];372.0766483999323;372.0766483999323;372.0766483999323;372.0766483999323;372.0766483999323;372.0766483999323;372.0766483999323;372.0766483999323;372.0766483999323;372.0766483999323;372.0766483999323;372.0766483999323;372.0766483999323;0.036400899989530444;379.16645559994504;False;[-0.140625];[0.08148148148148149];[1];[0];[0];[7.088828100124374];['image9_2'];['fotel.png'];;;;;;;;;;;;;;;;;SO4;18;2024-04-26_17h22.22.706;visual_memory;2023.02.03;None;2024-04-26 17h22.38.828140 +0200
13;;;;;0;2;2;2;4;0;4;0;380.5086354999803;;;;;;;;;;379.68628329993226;auto.png;[0.25, -0.25];fogas.png;[-0.25, -0.75];kad.png;[-0.75, -0.75];ora.png;[0.75, 0.25];bogre.png;[-0.75, -0.25];vodor.png;[-0.75, 0.25];papucs.png;[-0.25, -0.25];laptop.png;[-0.25, 0.25];ceruza.png;[0.25, 0.75];ollo.png;[0.25, -0.75];fagyi.png;[0.75, -0.25];esernyo.png;[0.75, 0.75];macko.png;[-0.25, 0.75];381.2042733000126;381.2042733000126;381.2042733000126;381.2042733000126;381.2042733000126;381.2042733000126;381.2042733000126;381.2042733000126;381.2042733000126;381.2042733000126;381.2042733000126;381.2042733000126;381.2042733000126;391.171976899961;398.5391783998348;398.55608549993485;399.0593571998179;399.0437083998695;391.6807681999635;image12_2;hajszarito.png;[-0.25, 0.75];393.2090900999028;393.2090900999028;393.2090900999028;393.2090900999028;393.2090900999028;393.2090900999028;393.2090900999028;393.2090900999028;393.2090900999028;393.2090900999028;393.2090900999028;393.2090900999028;393.2090900999028;0.03740729996934533;398.5383366998285;False;[0.146875];[-0.7277777777777777];[1];[0];[0];[5.3282977000344545];['image9_2'];['ollo.png'];;;;;;;;;;;;;;;;;SO4;18;2024-04-26_17h22.22.706;visual_memory;2023.02.03;None;2024-04-26 17h22.38.828140 +0200
13;;;;;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SO4;18;2024-04-26_17h22.22.706;visual_memory;2023.02.03;None;2024-04-26 17h22.38.828140 +0200
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;399.04413829999976;400.55378419999033;0.01484839990735054;402.83586569991894;[0.146875];[-0.7277777777777777];[1];[0];[0];[2.2810550001449883];SO4;18;2024-04-26_17h22.22.706;visual_memory;2023.02.03;None;2024-04-26 17h22.38.828140 +0200
