pic_num;training_loop.thisRepN;training_loop.thisTrialN;training_loop.thisN;training_loop.thisIndex;trials_2.thisRepN;trials_2.thisTrialN;trials_2.thisN;trials_2.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;thisRow.t;notes;intro_text.started;intro_click.started;intro_click.x;intro_click.y;intro_click.leftButton;intro_click.midButton;intro_click.rightButton;intro_click.time;show_images.started;image0_name;image0_position;image1_name;image1_position;image2_name;image2_position;image3_name;image3_position;image4_name;image4_position;image5_name;image5_position;image6_name;image6_position;image7_name;image7_position;image8_name;image8_position;image9_name;image9_position;image10_name;image10_position;image11_name;image11_position;image12_name;image12_position;image0.started;image1.started;image2.started;image3.started;image4.started;image5.started;image6.started;image7.started;image8.started;image9.started;image10.started;image11.started;image12.started;show_images.stopped;blank_screen.started;blank_text.started;blank_text.stopped;blank_screen.stopped;show_images_changed.started;correct_image;correct_image_name;correct_image_pos;image0_2.started;image1_2.started;image2_2.started;image3_2.started;image4_2.started;image5_2.started;image6_2.started;image7_2.started;image8_2.started;image9_2.started;image10_2.started;image11_2.started;image12_2.started;mouse.started;show_images_changed.stopped;is_correct;mouse.x;mouse.y;mouse.leftButton;mouse.midButton;mouse.rightButton;mouse.time;mouse.clicked_name;mouse.clicked_image;feedback.started;feedback_text.started;feedback.stopped;begin_real_trial.started;text.started;begin_real_trial.stopped;so_long_and_thanks_for_all_the_fish.started;goodbye_text.started;goodbye_click.started;so_long_and_thanks_for_all_the_fish.stopped;goodbye_click.x;goodbye_click.y;goodbye_click.leftButton;goodbye_click.midButton;goodbye_click.rightButton;goodbye_click.time;id;age;date;expName;psychopyVersion;frameRate;expStart
;;;;;;;;;;;;;;;0.03546090004965663;0.011813899967819452;[-0.10208333333333333];[-0.13333333333333333];[1];[0];[0];[1.8807653000112623];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SO1;18;2024-04-26_17h31.14.616;visual_memory;2023.02.03;None;2024-04-26 17h31.31.061854 +0200
;;;;;;;;;;;;;72.76051270007156;;;;;;;;;;72.39857569988817;letra.png;[0.25, -0.25];laptop.png;[-0.75, -0.25];ora.png;[-0.75, -0.75];fogas.png;[0.75, 0.25];bogre.png;[-0.25, 0.75];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];72.76051270007156;72.76051270007156;72.76051270007156;72.76051270007156;72.76051270007156;72.76051270007156;72.76051270007156;72.76051270007156;72.76051270007156;72.76051270007156;72.76051270007156;72.76051270007156;72.76051270007156;82.40030799992383;82.40033550001681;82.41906320000999;83.26333409990184;82.91396100004204;82.91398190008476;image4_2;papucs.png;[-0.25, 0.75];84.42562979995273;84.42562979995273;84.42562979995273;84.42562979995273;84.42562979995273;84.42562979995273;84.42562979995273;84.42562979995273;84.42562979995273;84.42562979995273;84.42562979995273;84.42562979995273;84.42562979995273;0.025544699979946017;85.6801360999234;True;[-0.09479166666666666];[0.7925925925925926];[1];[0];[0];[1.2536844001151621];['image4_2'];['papucs.png'];85.68104569986463;85.69955069990829;87.68413559999317;87.68418859993108;87.70282260002568;89.55088229989633;;;;;;;;;;;SO1;18;2024-04-26_17h31.14.616;visual_memory;2023.02.03;None;2024-04-26 17h31.31.061854 +0200
5;;;;;0;0;0;0;0;0;0;0;89.90661820000969;;;;;;;;;;89.56294579990208;szemuveg.png;[0.75, -0.75];macko.png;[0.25, -0.75];fotel.png;[0.25, 0.75];fagyi.png;[-0.75, 0.25];alma.png;[0.75, -0.25];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];89.90661820000969;89.90661820000969;89.90661820000969;89.90661820000969;89.90661820000969;89.90661820000969;89.90661820000969;89.90661820000969;89.90661820000969;89.90661820000969;89.90661820000969;89.90661820000969;89.90661820000969;99.53459719987586;103.80956700001843;103.82371250004508;104.66771629988216;104.32904740003869;100.04064920009114;image4_2;kamera.png;[0.75, -0.25];101.56781690008938;101.56781690008938;101.56781690008938;101.56781690008938;101.56781690008938;101.56781690008938;101.56781690008938;101.56781690008938;101.56781690008938;101.56781690008938;101.56781690008938;101.56781690008938;101.56781690008938;0.03348780004307628;103.80822320003062;True;[0.7791666666666667];[-0.21481481481481482];[1];[0];[0];[2.23952170019038];['image4_2'];['kamera.png'];;;;;;;;;;;;;;;;;SO1;18;2024-04-26_17h31.14.616;visual_memory;2023.02.03;None;2024-04-26 17h31.31.061854 +0200
5;;;;;0;0;0;0;1;0;1;0;104.66771629988216;;;;;;;;;;104.32950640004128;fagyi.png;[-0.25, -0.25];letra.png;[-0.75, -0.75];auto.png;[-0.75, 0.25];kad.png;[0.25, -0.25];fogas.png;[0.75, -0.75];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];105.82906899997033;105.82906899997033;105.82906899997033;105.82906899997033;105.82906899997033;105.82906899997033;105.82906899997033;105.82906899997033;105.82906899997033;105.82906899997033;105.82906899997033;105.82906899997033;105.82906899997033;115.81170789990574;120.24725680006668;120.26578929997049;121.1091529999394;120.75463379989378;116.31080530001782;image4_2;vodor.png;[0.75, -0.75];117.84318590001203;117.84318590001203;117.84318590001203;117.84318590001203;117.84318590001203;117.84318590001203;117.84318590001203;117.84318590001203;117.84318590001203;117.84318590001203;117.84318590001203;117.84318590001203;117.84318590001203;0.031677599996328354;120.24620139994659;True;[0.6416666666666667];[-0.7314814814814815];[1];[0];[0];[2.4018139999825507];['image4_2'];['vodor.png'];;;;;;;;;;;;;;;;;SO1;18;2024-04-26_17h31.14.616;visual_memory;2023.02.03;None;2024-04-26 17h31.31.061854 +0200
5;;;;;0;0;0;0;2;0;2;0;121.1091529999394;;;;;;;;;;120.75633840006776;vodor.png;[-0.25, -0.25];kamera.png;[0.25, -0.25];alma.png;[0.75, 0.75];laptop.png;[-0.25, 0.75];fotel.png;[0.25, 0.75];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];122.2651338998694;122.2651338998694;122.2651338998694;122.2651338998694;122.2651338998694;122.2651338998694;122.2651338998694;122.2651338998694;122.2651338998694;122.2651338998694;122.2651338998694;122.2651338998694;122.2651338998694;132.23579160007648;136.65710439998657;136.67318310006522;137.52488090004772;137.15844699996524;132.74331869999878;image4_2;fagyi.png;[0.25, 0.75];134.26576559990644;134.26576559990644;134.26576559990644;134.26576559990644;134.26576559990644;134.26576559990644;134.26576559990644;134.26576559990644;134.26576559990644;134.26576559990644;134.26576559990644;134.26576559990644;134.26576559990644;0.030183600028976798;136.65392929990776;True;[0.19479166666666667];[0.774074074074074];[1];[0];[0];[2.3871510999742895];['image4_2'];['fagyi.png'];;;;;;;;;;;;;;;;;SO1;18;2024-04-26_17h31.14.616;visual_memory;2023.02.03;None;2024-04-26 17h31.31.061854 +0200
5;;;;;0;0;0;0;3;0;3;0;137.52488090004772;;;;;;;;;;137.15899550006725;esernyo.png;[0.75, 0.25];ollo.png;[0.75, -0.75];ceruza.png;[-0.25, 0.25];alma.png;[0.75, -0.25];fagyi.png;[-0.25, -0.75];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];138.6832878999412;138.6832878999412;138.6832878999412;138.6832878999412;138.6832878999412;138.6832878999412;138.6832878999412;138.6832878999412;138.6832878999412;138.6832878999412;138.6832878999412;138.6832878999412;138.6832878999412;148.64171130000614;152.2632883999031;152.2780730999075;153.09879499999806;152.7614845999051;149.15023060003296;image4_2;kamera.png;[-0.25, -0.75];150.68488289997913;150.68488289997913;150.68488289997913;150.68488289997913;150.68488289997913;150.68488289997913;150.68488289997913;150.68488289997913;150.68488289997913;150.68488289997913;150.68488289997913;150.68488289997913;150.68488289997913;0.007641100091859698;152.26243170001544;True;[-0.1125];[-0.6425925925925926];[1];[0];[0];[1.6101824999786913];['image4_2'];['kamera.png'];;;;;;;;;;;;;;;;;SO1;18;2024-04-26_17h31.14.616;visual_memory;2023.02.03;None;2024-04-26 17h31.31.061854 +0200
5;;;;;0;0;0;0;4;0;4;0;153.09879499999806;;;;;;;;;;152.76199220004492;kamera.png;[0.25, -0.25];fagyi.png;[0.25, 0.25];fotel.png;[0.75, 0.25];ceruza.png;[-0.75, -0.25];fogas.png;[-0.25, -0.25];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];154.29198139999062;154.29198139999062;154.29198139999062;154.29198139999062;154.29198139999062;154.29198139999062;154.29198139999062;154.29198139999062;154.29198139999062;154.29198139999062;154.29198139999062;154.29198139999062;154.29198139999062;164.26504969992675;168.92106109997258;168.9403937999159;170.10763620003127;169.4315947999712;164.7799795998726;image4_2;ora.png;[-0.25, -0.25];166.29378680000082;166.29378680000082;166.29378680000082;166.29378680000082;166.29378680000082;166.29378680000082;166.29378680000082;166.29378680000082;166.29378680000082;166.29378680000082;166.29378680000082;166.29378680000082;166.29378680000082;0.02894060011021793;168.92018179991283;True;[-0.215625];[-0.2611111111111111];[1];[0];[0];[2.625349999871105];['image4_2'];['ora.png'];;;;;;;;;;;;;;;;;SO1;18;2024-04-26_17h31.14.616;visual_memory;2023.02.03;None;2024-04-26 17h31.31.061854 +0200
5;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SO1;18;2024-04-26_17h31.14.616;visual_memory;2023.02.03;None;2024-04-26 17h31.31.061854 +0200
9;;;;;0;1;1;1;0;0;0;0;170.10763620003127;;;;;;;;;;169.43323159986176;hajszarito.png;[-0.75, 0.75];kamera.png;[-0.25, 0.25];kad.png;[0.25, -0.25];fagyi.png;[0.25, 0.25];fogas.png;[-0.75, -0.75];fotel.png;[0.25, 0.75];szemuveg.png;[0.75, -0.25];macko.png;[-0.25, -0.75];esernyo.png;[-0.25, 0.75];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];170.96338719991036;170.96338719991036;170.96338719991036;170.96338719991036;170.96338719991036;170.96338719991036;170.96338719991036;170.96338719991036;170.96338719991036;170.96338719991036;170.96338719991036;170.96338719991036;170.96338719991036;180.92087000003085;187.33406709996052;187.34829130000435;188.44001409993507;187.84263699990697;181.43965120008215;image8_2;ora.png;[-0.25, 0.75];182.96386980009265;182.96386980009265;182.96386980009265;182.96386980009265;182.96386980009265;182.96386980009265;182.96386980009265;182.96386980009265;182.96386980009265;182.96386980009265;182.96386980009265;182.96386980009265;182.96386980009265;0.043265500105917454;187.33222260000184;True;[-0.24583333333333332];[0.6611111111111111];[1];[0];[0];[4.366558099864051];['image8_2'];['ora.png'];;;;;;;;;;;;;;;;;SO1;18;2024-04-26_17h31.14.616;visual_memory;2023.02.03;None;2024-04-26 17h31.31.061854 +0200
9;;;;;0;1;1;1;1;0;1;0;188.44001409993507;;;;;;;;;;187.84390489989892;ollo.png;[0.75, 0.25];laptop.png;[-0.75, -0.25];ceruza.png;[-0.75, -0.75];alma.png;[-0.25, 0.25];fagyi.png;[0.25, 0.75];kad.png;[0.75, -0.25];ora.png;[0.25, -0.75];zokni.png;[-0.25, 0.75];fogas.png;[0.25, -0.25];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];189.36642439989373;189.36642439989373;189.36642439989373;189.36642439989373;189.36642439989373;189.36642439989373;189.36642439989373;189.36642439989373;189.36642439989373;189.36642439989373;189.36642439989373;189.36642439989373;189.36642439989373;199.32562629994936;206.33554570004344;206.34980139997788;207.4449346999172;206.8420913000591;199.83963049994782;image8_2;szemuveg.png;[0.25, -0.25];201.35271189990453;201.35271189990453;201.35271189990453;201.35271189990453;201.35271189990453;201.35271189990453;201.35271189990453;201.35271189990453;201.35271189990453;201.35271189990453;201.35271189990453;201.35271189990453;201.35271189990453;0.027290300000458956;206.3347553999629;False;[-0.20104166666666667];[0.6814814814814815];[1];[0];[0];[4.981247100047767];['image7_2'];['zokni.png'];;;;;;;;;;;;;;;;;SO1;18;2024-04-26_17h31.14.616;visual_memory;2023.02.03;None;2024-04-26 17h31.31.061854 +0200
