pic_num;training_loop.thisRepN;training_loop.thisTrialN;training_loop.thisN;training_loop.thisIndex;trials_2.thisRepN;trials_2.thisTrialN;trials_2.thisN;trials_2.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;thisRow.t;notes;intro_text.started;intro_click.started;intro_click.x;intro_click.y;intro_click.leftButton;intro_click.midButton;intro_click.rightButton;intro_click.time;show_images.started;image0_name;image0_position;image1_name;image1_position;image2_name;image2_position;image3_name;image3_position;image4_name;image4_position;image5_name;image5_position;image6_name;image6_position;image7_name;image7_position;image8_name;image8_position;image9_name;image9_position;image10_name;image10_position;image11_name;image11_position;image12_name;image12_position;image0.started;image1.started;image2.started;image3.started;image4.started;image5.started;image6.started;image7.started;image8.started;image9.started;image10.started;image11.started;image12.started;show_images.stopped;blank_screen.started;blank_text.started;blank_text.stopped;blank_screen.stopped;show_images_changed.started;correct_image;correct_image_name;correct_image_pos;image0_2.started;image1_2.started;image2_2.started;image3_2.started;image4_2.started;image5_2.started;image6_2.started;image7_2.started;image8_2.started;image9_2.started;image10_2.started;image11_2.started;image12_2.started;mouse.started;show_images_changed.stopped;is_correct;mouse.x;mouse.y;mouse.leftButton;mouse.midButton;mouse.rightButton;mouse.time;mouse.clicked_name;mouse.clicked_image;feedback.started;feedback_text.started;feedback.stopped;begin_real_trial.started;text.started;begin_real_trial.stopped;so_long_and_thanks_for_all_the_fish.started;goodbye_text.started;goodbye_click.started;so_long_and_thanks_for_all_the_fish.stopped;goodbye_click.x;goodbye_click.y;goodbye_click.leftButton;goodbye_click.midButton;goodbye_click.rightButton;goodbye_click.time;id;age;date;expName;psychopyVersion;frameRate;expStart
;;;;;;;;;;;;;;;0.05204179999418557;0.04233960004057735;[-0.17083333333333334];[0.2518518518518518];[1];[0];[0];[10.865539400023408];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;a_23;23;2024-05-05_12h03.19.009;visual_memory;2023.02.03;165.30838287521206;2024-05-05 12h03.44.598913 +0200
9;;;;;0;1;1;1;2;0;2;0;208.08894440007862;;;;;;;;;;207.37646140006837;ora.png;[-0.25, 0.25];zokni.png;[-0.75, 0.75];auto.png;[-0.25, -0.75];kamera.png;[0.75, -0.25];kad.png;[-0.75, 0.25];szemuveg.png;[-0.25, 0.75];fotel.png;[0.25, 0.25];ceruza.png;[0.25, -0.25];ollo.png;[0.25, 0.75];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];208.89076320000459;208.89076320000459;208.89076320000459;208.89076320000459;208.89076320000459;208.89076320000459;208.89076320000459;208.89076320000459;208.89076320000459;208.89076320000459;208.89076320000459;208.89076320000459;208.89076320000459;218.87271240004338;223.00573070009705;223.0105496000033;224.1712732000742;223.50834020006005;219.37596000009216;image8_2;hajszarito.png;[0.25, 0.75];220.88539840001613;220.88539840001613;220.88539840001613;220.88539840001613;220.88539840001613;220.88539840001613;220.88539840001613;220.88539840001613;220.88539840001613;220.88539840001613;220.88539840001613;220.88539840001613;220.88539840001613;0.012871399987488985;223.00478820002172;True;[0.17395833333333333];[0.6333333333333333];[1];[0];[0];[2.118509800056927];['image8_2'];['hajszarito.png'];;;;;;;;;;;;;;;;;a_23;23;2024-05-05_12h03.19.009;visual_memory;2023.02.03;165.30838287521206;2024-05-05 12h03.44.598913 +0200
9;;;;;0;1;1;1;3;0;3;0;224.1712732000742;;;;;;;;;;223.50880890002009;esernyo.png;[0.75, 0.25];alma.png;[0.25, 0.25];letra.png;[0.75, 0.75];kad.png;[-0.25, 0.75];bogre.png;[0.25, 0.75];vodor.png;[-0.25, -0.25];ceruza.png;[-0.75, 0.25];fotel.png;[-0.25, -0.75];szemuveg.png;[-0.75, -0.75];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];225.01572610007133;225.01572610007133;225.01572610007133;225.01572610007133;225.01572610007133;225.01572610007133;225.01572610007133;225.01572610007133;225.01572610007133;225.01572610007133;225.01572610007133;225.01572610007133;225.01572610007133;235.00128419999965;238.74378370004706;238.74846950010397;239.92552010004874;239.2466040001018;235.50447050004732;image8_2;laptop.png;[-0.75, -0.75];237.01066010002978;237.01066010002978;237.01066010002978;237.01066010002978;237.01066010002978;237.01066010002978;237.01066010002978;237.01066010002978;237.01066010002978;237.01066010002978;237.01066010002978;237.01066010002978;237.01066010002978;0.009528299910016358;238.74269030010328;True;[-0.6770833333333334];[-0.7444444444444445];[1];[0];[0];[1.7311285000760108];['image8_2'];['laptop.png'];;;;;;;;;;;;;;;;;a_23;23;2024-05-05_12h03.19.009;visual_memory;2023.02.03;165.30838287521206;2024-05-05 12h03.44.598913 +0200
9;;;;;0;1;1;1;4;0;4;0;239.92552010004874;;;;;;;;;;239.24710939999204;laptop.png;[0.75, -0.25];auto.png;[-0.75, -0.75];ceruza.png;[0.25, 0.75];alma.png;[-0.25, 0.25];esernyo.png;[0.75, 0.75];kad.png;[0.25, 0.25];letra.png;[-0.25, 0.75];zokni.png;[0.25, -0.75];vodor.png;[0.75, -0.75];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];240.7579803999979;240.7579803999979;240.7579803999979;240.7579803999979;240.7579803999979;240.7579803999979;240.7579803999979;240.7579803999979;240.7579803999979;240.7579803999979;240.7579803999979;240.7579803999979;240.7579803999979;250.74102800001856;255.24583550007083;255.2506621000357;256.75614050007425;255.74891590001062;251.24413310003;image8_2;szemuveg.png;[0.75, -0.75];252.75153150002006;252.75153150002006;252.75153150002006;252.75153150002006;252.75153150002006;252.75153150002006;252.75153150002006;252.75153150002006;252.75153150002006;252.75153150002006;252.75153150002006;252.75153150002006;252.75153150002006;0.010701799998059869;255.24496100004762;False;[-0.28958333333333336];[0.7240740740740741];[1];[0];[0];[2.4926198000321165];['image6_2'];['letra.png'];;;;;;;;;;;;;;;;;a_23;23;2024-05-05_12h03.19.009;visual_memory;2023.02.03;165.30838287521206;2024-05-05 12h03.44.598913 +0200
9;;;;;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;a_23;23;2024-05-05_12h03.19.009;visual_memory;2023.02.03;165.30838287521206;2024-05-05 12h03.44.598913 +0200
13;;;;;0;2;2;2;0;0;0;0;256.75614050007425;;;;;;;;;;255.75003930006642;kad.png;[0.25, -0.75];ceruza.png;[0.25, 0.75];hajszarito.png;[-0.25, 0.75];esernyo.png;[-0.25, -0.25];vodor.png;[-0.25, 0.25];fogas.png;[0.75, -0.75];letra.png;[0.25, 0.25];szemuveg.png;[-0.75, -0.25];bogre.png;[0.75, -0.25];auto.png;[0.75, 0.75];ora.png;[0.75, 0.25];ollo.png;[-0.75, 0.75];laptop.png;[-0.75, 0.25];257.2551279000472;257.2551279000472;257.2551279000472;257.2551279000472;257.2551279000472;257.2551279000472;257.2551279000472;257.2551279000472;257.2551279000472;257.2551279000472;257.2551279000472;257.2551279000472;257.2551279000472;267.23978070006706;271.02052280004136;271.02532060001977;272.4739789000014;271.52334270009305;267.7441023000283;image12_2;fotel.png;[-0.75, 0.25];269.24839520000387;269.24839520000387;269.24839520000387;269.24839520000387;269.24839520000387;269.24839520000387;269.24839520000387;269.24839520000387;269.24839520000387;269.24839520000387;269.24839520000387;269.24839520000387;269.24839520000387;0.008829200058244169;271.0191770000383;True;[-0.7614583333333333];[0.19444444444444445];[1];[0];[0];[1.769943300052546];['image12_2'];['fotel.png'];;;;;;;;;;;;;;;;;a_23;23;2024-05-05_12h03.19.009;visual_memory;2023.02.03;165.30838287521206;2024-05-05 12h03.44.598913 +0200
13;;;;;0;2;2;2;1;0;1;0;272.4739789000014;;;;;;;;;;271.52372070006095;kad.png;[-0.75, -0.75];ceruza.png;[0.75, -0.25];kamera.png;[0.25, 0.25];papucs.png;[0.25, 0.75];vodor.png;[0.75, 0.75];ollo.png;[-0.25, -0.25];szemuveg.png;[-0.25, 0.25];bogre.png;[-0.75, -0.25];laptop.png;[-0.25, -0.75];fagyi.png;[0.75, -0.75];alma.png;[-0.75, 0.75];fotel.png;[-0.25, 0.75];macko.png;[-0.75, 0.25];273.03050290001556;273.03050290001556;273.03050290001556;273.03050290001556;273.03050290001556;273.03050290001556;273.03050290001556;273.03050290001556;273.03050290001556;273.03050290001556;273.03050290001556;273.03050290001556;273.03050290001556;283.0158328000689;288.2477356001036;288.25232950004283;289.7030317001045;288.7482185000554;283.51864530006424;image12_2;hajszarito.png;[-0.75, 0.25];285.0249601000687;285.0249601000687;285.0249601000687;285.0249601000687;285.0249601000687;285.0249601000687;285.0249601000687;285.0249601000687;285.0249601000687;285.0249601000687;285.0249601000687;285.0249601000687;285.0249601000687;0.009360999916680157;288.24688770005014;True;[-0.7614583333333333];[0.19444444444444445];[1];[0];[0];[3.2211300000781193];['image12_2'];['hajszarito.png'];;;;;;;;;;;;;;;;;a_23;23;2024-05-05_12h03.19.009;visual_memory;2023.02.03;165.30838287521206;2024-05-05 12h03.44.598913 +0200
13;;;;;0;2;2;2;2;0;2;0;289.7030317001045;;;;;;;;;;288.74877510010265;laptop.png;[-0.25, 0.25];kamera.png;[-0.75, 0.75];letra.png;[-0.75, -0.25];szemuveg.png;[0.25, 0.75];alma.png;[-0.25, -0.75];bogre.png;[0.25, -0.25];zokni.png;[0.75, 0.25];macko.png;[-0.25, 0.75];fogas.png;[0.25, -0.75];ceruza.png;[0.75, -0.25];papucs.png;[0.75, 0.75];ora.png;[0.25, 0.25];ollo.png;[-0.75, 0.25];290.25678090006113;290.25678090006113;290.25678090006113;290.25678090006113;290.25678090006113;290.25678090006113;290.25678090006113;290.25678090006113;290.25678090006113;290.25678090006113;290.25678090006113;290.25678090006113;290.25678090006113;300.2411948000081;303.53809060005005;303.54273810004815;304.99148860003334;304.04037030006293;300.7439021000173;image12_2;hajszarito.png;[-0.75, 0.25];302.2522343000164;302.2522343000164;302.2522343000164;302.2522343000164;302.2522343000164;302.2522343000164;302.2522343000164;302.2522343000164;302.2522343000164;302.2522343000164;302.2522343000164;302.2522343000164;302.2522343000164;0.011238900013267994;303.53728960000444;True;[-0.7614583333333333];[0.19444444444444445];[1];[0];[0];[1.2842259999597445];['image12_2'];['hajszarito.png'];;;;;;;;;;;;;;;;;a_23;23;2024-05-05_12h03.19.009;visual_memory;2023.02.03;165.30838287521206;2024-05-05 12h03.44.598913 +0200
13;;;;;0;2;2;2;3;0;3;0;304.99148860003334;;;;;;;;;;304.040829100064;hajszarito.png;[0.25, 0.75];auto.png;[0.75, -0.75];ollo.png;[-0.25, 0.75];kamera.png;[-0.75, 0.25];macko.png;[0.25, 0.25];vodor.png;[0.75, 0.25];bogre.png;[-0.75, -0.75];esernyo.png;[-0.25, 0.25];papucs.png;[-0.25, -0.25];szemuveg.png;[-0.75, -0.25];fotel.png;[0.75, -0.25];fagyi.png;[0.25, -0.25];fogas.png;[0.25, -0.75];305.5510305000935;305.5510305000935;305.5510305000935;305.5510305000935;305.5510305000935;305.5510305000935;305.5510305000935;305.5510305000935;305.5510305000935;305.5510305000935;305.5510305000935;305.5510305000935;305.5510305000935;315.53205660008825;321.01643700001296;321.02143459999934;322.4708390000742;321.5192197000142;316.0353702000575;image12_2;letra.png;[0.25, -0.75];317.5428968000924;317.5428968000924;317.5428968000924;317.5428968000924;317.5428968000924;317.5428968000924;317.5428968000924;317.5428968000924;317.5428968000924;317.5428968000924;317.5428968000924;317.5428968000924;317.5428968000924;0.010974999982863665;321.0152310000267;False;[0.70625];[0.11481481481481481];[1];[0];[0];[3.471425600000657];['image5_2'];['vodor.png'];;;;;;;;;;;;;;;;;a_23;23;2024-05-05_12h03.19.009;visual_memory;2023.02.03;165.30838287521206;2024-05-05 12h03.44.598913 +0200
13;;;;;0;2;2;2;4;0;4;0;322.4708390000742;;;;;;;;;;321.5196886000922;fotel.png;[-0.75, -0.75];papucs.png;[0.25, 0.25];laptop.png;[0.75, 0.75];zokni.png;[-0.25, -0.75];alma.png;[0.75, -0.75];kad.png;[0.75, -0.25];fagyi.png;[0.25, -0.75];fogas.png;[0.25, -0.25];esernyo.png;[0.75, 0.25];bogre.png;[-0.75, -0.25];auto.png;[-0.75, 0.75];kamera.png;[-0.75, 0.25];vodor.png;[0.25, 0.75];323.03030370001215;323.03030370001215;323.03030370001215;323.03030370001215;323.03030370001215;323.03030370001215;323.03030370001215;323.03030370001215;323.03030370001215;323.03030370001215;323.03030370001215;323.03030370001215;323.03030370001215;333.01267050008755;340.31947119999677;340.3244780000532;340.8278970000101;340.8225089000771;333.5155784999952;image12_2;ollo.png;[0.25, 0.75];335.0256691999966;335.0256691999966;335.0256691999966;335.0256691999966;335.0256691999966;335.0256691999966;335.0256691999966;335.0256691999966;335.0256691999966;335.0256691999966;335.0256691999966;335.0256691999966;335.0256691999966;0.013248900067992508;340.31796780007426;False;[0.29791666666666666];[0.25925925925925924];[1];[0];[0];[5.291084100026637];['image1_2'];['papucs.png'];;;;;;;;;;;;;;;;;a_23;23;2024-05-05_12h03.19.009;visual_memory;2023.02.03;165.30838287521206;2024-05-05 12h03.44.598913 +0200
13;;;;;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;a_23;23;2024-05-05_12h03.19.009;visual_memory;2023.02.03;165.30838287521206;2024-05-05 12h03.44.598913 +0200
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;340.822641100036;342.31886790005956;-0.0004376999568194151;343.52901140006725;[0.29791666666666666];[0.25925925925925924];[1];[0];[0];[1.2094171000644565];a_23;23;2024-05-05_12h03.19.009;visual_memory;2023.02.03;165.30838287521206;2024-05-05 12h03.44.598913 +0200
