pic_num,training_loop.thisRepN,training_loop.thisTrialN,training_loop.thisN,training_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro_text.started,intro_click.started,intro_click.x,intro_click.y,intro_click.leftButton,intro_click.midButton,intro_click.rightButton,intro_click.time,show_images.started,image0_name,image0_position,image1_name,image1_position,image2_name,image2_position,image3_name,image3_position,image4_name,image4_position,image5_name,image5_position,image6_name,image6_position,image7_name,image7_position,image8_name,image8_position,image9_name,image9_position,image10_name,image10_position,image11_name,image11_position,image12_name,image12_position,image0.started,image1.started,image2.started,image3.started,image4.started,image5.started,image6.started,image7.started,image8.started,image9.started,image10.started,image11.started,image12.started,show_images.stopped,blank_screen.started,blank_text.started,blank_text.stopped,blank_screen.stopped,show_images_changed.started,correct_image,correct_image_name,correct_image_pos,image0_2.started,image1_2.started,image2_2.started,image3_2.started,image4_2.started,image5_2.started,image6_2.started,image7_2.started,image8_2.started,image9_2.started,image10_2.started,image11_2.started,image12_2.started,mouse.started,show_images_changed.stopped,is_correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.clicked_image,feedback.started,feedback_text.started,feedback_text.stopped,feedback.stopped,begin_real_trial.started,text.started,begin_real_trial.stopped,so_long_and_thanks_for_all_the_fish.started,goodbye_text.started,goodbye_click.started,so_long_and_thanks_for_all_the_fish.stopped,goodbye_click.x,goodbye_click.y,goodbye_click.leftButton,goodbye_click.midButton,goodbye_click.rightButton,goodbye_click.time,id,age,date,expName,psychopyVersion,frameRate,expStart,
9,,,,,0,1,1,1,2,0,2,0,388.62998159999984,,,,,,,,,,388.0298553,auto.png,"[-0.25, 0.75]",papucs.png,"[-0.25, -0.75]",hajszarito.png,"[0.25, -0.75]",macko.png,"[0.25, 0.25]",alma.png,"[-0.75, -0.75]",szemuveg.png,"[-0.25, 0.25]",esernyo.png,"[0.25, -0.25]",fagyi.png,"[-0.75, -0.25]",ora.png,"[-0.75, 0.75]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",389.5296572999998,389.5296572999998,389.5296572999998,389.5296572999998,389.5296572999998,389.5296572999998,389.5296572999998,389.5296572999998,389.5296572999998,389.5296572999998,389.5296572999998,389.5296572999998,389.5296572999998,399.5223051999999,420.95969949999994,420.9734458999999,422.20791229999986,421.4577919999999,400.02297929999986,image8_2,letra.png,"[-0.75, 0.75]",401.52302469999995,401.52302469999995,401.52302469999995,401.52302469999995,401.52302469999995,401.52302469999995,401.52302469999995,401.52302469999995,401.52302469999995,401.52302469999995,401.52302469999995,401.52302469999995,401.52302469999995,0.0008918999999423249,420.95887589999984,False,[-0.36953125],[0.7833333333333333],[1],[0],[0],[19.435160900000028],['image0_2'],['auto.png'],,,,,,,,,,,,,,,,,,PP02,5,2024-05-05_15h07.08.493,visual_memory,2023.2.3,59.982677002832574,2024-05-05 15h11.53.335218 +0200,
9,,,,,0,1,1,1,3,0,3,0,422.20791229999986,,,,,,,,,,421.4581337999998,szemuveg.png,"[-0.25, -0.25]",papucs.png,"[0.25, 0.25]",ceruza.png,"[-0.75, 0.25]",fagyi.png,"[0.25, 0.75]",ora.png,"[0.75, -0.75]",fogas.png,"[-0.75, 0.75]",zokni.png,"[-0.25, 0.25]",laptop.png,"[-0.75, -0.25]",fotel.png,"[-0.25, -0.75]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",422.9749333,422.9749333,422.9749333,422.9749333,422.9749333,422.9749333,422.9749333,422.9749333,422.9749333,422.9749333,422.9749333,422.9749333,422.9749333,432.95041249999986,449.9505299,449.9645274999998,451.2157419,450.44877699999984,433.4510716,image8_2,hajszarito.png,"[-0.25, -0.75]",434.9512275999998,434.9512275999998,434.9512275999998,434.9512275999998,434.9512275999998,434.9512275999998,434.9512275999998,434.9512275999998,434.9512275999998,434.9512275999998,434.9512275999998,434.9512275999998,434.9512275999998,0.0010322999999061722,449.94967129999986,False,[0.58828125],[-0.8388888888888889],[1],[0],[0],[14.99772199999984],['image4_2'],['ora.png'],,,,,,,,,,,,,,,,,,PP02,5,2024-05-05_15h07.08.493,visual_memory,2023.2.3,59.982677002832574,2024-05-05 15h11.53.335218 +0200,
9,,,,,0,1,1,1,4,0,4,0,451.2157419,,,,,,,,,,450.4491940999999,hajszarito.png,"[0.25, -0.75]",bogre.png,"[0.75, -0.75]",fogas.png,"[-0.75, 0.75]",szemuveg.png,"[-0.25, 0.25]",ora.png,"[-0.25, 0.75]",papucs.png,"[0.25, -0.25]",zokni.png,"[0.75, -0.25]",laptop.png,"[-0.75, -0.25]",ollo.png,"[-0.25, -0.25]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",451.9487012999998,451.9487012999998,451.9487012999998,451.9487012999998,451.9487012999998,451.9487012999998,451.9487012999998,451.9487012999998,451.9487012999998,451.9487012999998,451.9487012999998,451.9487012999998,451.9487012999998,461.94138939999993,474.48781009999993,474.50145999999995,476.12023739999995,474.9861214,462.44205809999994,image8_2,ceruza.png,"[-0.25, -0.25]",463.9420484999998,463.9420484999998,463.9420484999998,463.9420484999998,463.9420484999998,463.9420484999998,463.9420484999998,463.9420484999998,463.9420484999998,463.9420484999998,463.9420484999998,463.9420484999998,463.9420484999998,0.0008608000000549509,474.4869976,False,[0.6859375],[-0.25555555555555554],[1],[0],[0],[10.54423040000006],['image6_2'],['zokni.png'],,,,,,,,,,,,,,,,,,PP02,5,2024-05-05_15h07.08.493,visual_memory,2023.2.3,59.982677002832574,2024-05-05 15h11.53.335218 +0200,
9,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP02,5,2024-05-05_15h07.08.493,visual_memory,2023.2.3,59.982677002832574,2024-05-05 15h11.53.335218 +0200,
13,,,,,0,2,2,2,0,0,0,0,476.12023739999995,,,,,,,,,,474.98709069999995,bogre.png,"[0.75, 0.75]",ollo.png,"[0.25, 0.75]",auto.png,"[0.25, 0.25]",fagyi.png,"[0.25, -0.25]",kad.png,"[-0.75, 0.25]",ceruza.png,"[-0.75, 0.75]",vodor.png,"[0.25, -0.75]",macko.png,"[0.75, 0.25]",fogas.png,"[0.75, -0.75]",letra.png,"[-0.75, -0.25]",kamera.png,"[-0.25, -0.75]",papucs.png,"[-0.25, 0.25]",hajszarito.png,"[0.75, -0.25]",476.51988359999996,476.51988359999996,476.51988359999996,476.51988359999996,476.51988359999996,476.51988359999996,476.51988359999996,476.51988359999996,476.51988359999996,476.51988359999996,476.51988359999996,476.51988359999996,476.51988359999996,486.4787260999999,498.7424684,498.7556864999999,500.3234932999999,499.2393949,486.97913389999985,image12_2,szemuveg.png,"[0.75, -0.25]",488.47978509999984,488.47978509999984,488.47978509999984,488.47978509999984,488.47978509999984,488.47978509999984,488.47978509999984,488.47978509999984,488.47978509999984,488.47978509999984,488.47978509999984,488.47978509999984,488.47978509999984,0.0012085999999271735,498.74123209999993,False,[-0.8578125],[0.07083333333333333],[1],[0],[0],[10.260642999999845],['image4_2'],['kad.png'],,,,,,,,,,,,,,,,,,PP02,5,2024-05-05_15h07.08.493,visual_memory,2023.2.3,59.982677002832574,2024-05-05 15h11.53.335218 +0200,
13,,,,,0,2,2,2,1,0,1,0,500.3234932999999,,,,,,,,,,499.23972349999985,alma.png,"[-0.75, -0.25]",papucs.png,"[-0.25, 0.25]",kamera.png,"[0.75, -0.25]",fogas.png,"[-0.25, -0.25]",macko.png,"[0.25, -0.75]",bogre.png,"[-0.75, 0.75]",ceruza.png,"[0.25, 0.25]",hajszarito.png,"[-0.25, 0.75]",ora.png,"[0.75, 0.75]",vodor.png,"[0.25, 0.75]",fotel.png,"[0.25, -0.25]",auto.png,"[0.75, 0.25]",laptop.png,"[0.75, -0.75]",500.7567987,500.7567987,500.7567987,500.7567987,500.7567987,500.7567987,500.7567987,500.7567987,500.7567987,500.7567987,500.7567987,500.7567987,500.7567987,510.73233349999987,527.9489200999999,527.9632044999998,529.5482357999999,528.4472844,511.2333601,image12_2,szemuveg.png,"[0.75, -0.75]",512.7335386,512.7335386,512.7335386,512.7335386,512.7335386,512.7335386,512.7335386,512.7335386,512.7335386,512.7335386,512.7335386,512.7335386,512.7335386,0.0013945000000603613,527.9481002,True,[0.65703125],[-0.8180555555555555],[1],[0],[0],[15.213894699999855],['image12_2'],['szemuveg.png'],,,,,,,,,,,,,,,,,,PP02,5,2024-05-05_15h07.08.493,visual_memory,2023.2.3,59.982677002832574,2024-05-05 15h11.53.335218 +0200,
13,,,,,0,2,2,2,2,0,2,0,529.5482357999999,,,,,,,,,,528.4476318,alma.png,"[-0.75, -0.75]",ceruza.png,"[0.25, 0.25]",kad.png,"[-0.75, 0.75]",papucs.png,"[-0.25, 0.75]",fagyi.png,"[-0.75, 0.25]",zokni.png,"[0.75, 0.75]",kamera.png,"[-0.25, 0.25]",fogas.png,"[0.75, -0.25]",szemuveg.png,"[0.25, -0.75]",bogre.png,"[0.75, 0.25]",hajszarito.png,"[-0.25, -0.75]",auto.png,"[0.25, 0.75]",fotel.png,"[-0.75, -0.25]",529.9484418,529.9484418,529.9484418,529.9484418,529.9484418,529.9484418,529.9484418,529.9484418,529.9484418,529.9484418,529.9484418,529.9484418,529.9484418,539.9403345999999,555.9901889999999,556.0034833,557.6050585999999,556.4878326999999,540.4407489,image12_2,ora.png,"[-0.75, -0.25]",541.9417364999999,541.9417364999999,541.9417364999999,541.9417364999999,541.9417364999999,541.9417364999999,541.9417364999999,541.9417364999999,541.9417364999999,541.9417364999999,541.9417364999999,541.9417364999999,541.9417364999999,0.0015668000000914617,555.9892255999998,False,[-0.5984375],[0.8833333333333333],[1],[0],[0],[14.046824199999946],['image2_2'],['kad.png'],,,,,,,,,,,,,,,,,,PP02,5,2024-05-05_15h07.08.493,visual_memory,2023.2.3,59.982677002832574,2024-05-05 15h11.53.335218 +0200,
13,,,,,0,2,2,2,3,0,3,0,557.6050585999999,,,,,,,,,,556.4881667,kamera.png,"[-0.25, 0.75]",ollo.png,"[-0.25, 0.25]",alma.png,"[-0.75, -0.25]",fagyi.png,"[0.75, -0.25]",hajszarito.png,"[0.25, 0.25]",kad.png,"[-0.75, -0.75]",fotel.png,"[0.75, 0.25]",esernyo.png,"[-0.25, -0.75]",auto.png,"[0.25, -0.25]",bogre.png,"[0.25, 0.75]",papucs.png,"[-0.75, 0.75]",letra.png,"[0.75, 0.75]",laptop.png,"[-0.75, 0.25]",558.0043868,558.0043868,558.0043868,558.0043868,558.0043868,558.0043868,558.0043868,558.0043868,558.0043868,558.0043868,558.0043868,558.0043868,558.0043868,567.9804075999998,581.8947991,581.9084048,583.5105110999998,582.392482,568.4812721999999,image12_2,ceruza.png,"[-0.75, 0.25]",569.9812806,569.9812806,569.9812806,569.9812806,569.9812806,569.9812806,569.9812806,569.9812806,569.9812806,569.9812806,569.9812806,569.9812806,569.9812806,0.001022200000079465,581.8939934999999,False,[0.71328125],[-0.26805555555555555],[1],[0],[0],[11.912036400000034],['image3_2'],['fagyi.png'],,,,,,,,,,,,,,,,,,PP02,5,2024-05-05_15h07.08.493,visual_memory,2023.2.3,59.982677002832574,2024-05-05 15h11.53.335218 +0200,
13,,,,,0,2,2,2,4,0,4,0,583.5105110999998,,,,,,,,,,582.3928168999998,fagyi.png,"[-0.25, -0.25]",letra.png,"[-0.75, -0.75]",kamera.png,"[0.75, 0.25]",macko.png,"[-0.75, 0.25]",ollo.png,"[0.25, -0.75]",ora.png,"[0.25, 0.75]",esernyo.png,"[-0.25, 0.25]",alma.png,"[0.25, 0.25]",papucs.png,"[-0.25, -0.75]",vodor.png,"[-0.75, 0.75]",hajszarito.png,"[-0.25, 0.75]",zokni.png,"[0.75, -0.25]",ceruza.png,"[0.25, -0.25]",583.9101191999998,583.9101191999998,583.9101191999998,583.9101191999998,583.9101191999998,583.9101191999998,583.9101191999998,583.9101191999998,583.9101191999998,583.9101191999998,583.9101191999998,583.9101191999998,583.9101191999998,593.8854268999999,603.9469279,603.9606021999998,604.4609401,604.4448837,594.3864873999999,image12_2,kad.png,"[0.25, -0.25]",595.9036738999998,595.9036738999998,595.9036738999998,595.9036738999998,595.9036738999998,595.9036738999998,595.9036738999998,595.9036738999998,595.9036738999998,595.9036738999998,595.9036738999998,595.9036738999998,595.9036738999998,0.018409900000051493,603.9461117999999,False,[0.20234375],[0.16111111111111112],[1],[0],[0],[8.041759599999978],['image7_2'],['alma.png'],,,,,,,,,,,,,,,,,,PP02,5,2024-05-05_15h07.08.493,visual_memory,2023.2.3,59.982677002832574,2024-05-05 15h11.53.335218 +0200,
13,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP02,5,2024-05-05_15h07.08.493,visual_memory,2023.2.3,59.982677002832574,2024-05-05 15h11.53.335218 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.4450064,605.9619848999998,0.01513810000005833,619.1905259,[0.19140625],[0.2625],[1],[0],[0],[13.22787829999993],PP02,5,2024-05-05_15h07.08.493,visual_memory,2023.2.3,59.982677002832574,2024-05-05 15h11.53.335218 +0200,
