pic_num;training_loop.thisRepN;training_loop.thisTrialN;training_loop.thisN;training_loop.thisIndex;trials_2.thisRepN;trials_2.thisTrialN;trials_2.thisN;trials_2.thisIndex;trials.thisRepN;trials.thisTrialN;trials.thisN;trials.thisIndex;thisRow.t;notes;intro_text.started;intro_click.started;intro_click.x;intro_click.y;intro_click.leftButton;intro_click.midButton;intro_click.rightButton;intro_click.time;show_images.started;image0_name;image0_position;image1_name;image1_position;image2_name;image2_position;image3_name;image3_position;image4_name;image4_position;image5_name;image5_position;image6_name;image6_position;image7_name;image7_position;image8_name;image8_position;image9_name;image9_position;image10_name;image10_position;image11_name;image11_position;image12_name;image12_position;image0.started;image1.started;image2.started;image3.started;image4.started;image5.started;image6.started;image7.started;image8.started;image9.started;image10.started;image11.started;image12.started;show_images.stopped;blank_screen.started;blank_text.started;blank_text.stopped;blank_screen.stopped;show_images_changed.started;correct_image;correct_image_name;correct_image_pos;image0_2.started;image1_2.started;image2_2.started;image3_2.started;image4_2.started;image5_2.started;image6_2.started;image7_2.started;image8_2.started;image9_2.started;image10_2.started;image11_2.started;image12_2.started;mouse.started;show_images_changed.stopped;is_correct;mouse.x;mouse.y;mouse.leftButton;mouse.midButton;mouse.rightButton;mouse.time;mouse.clicked_name;mouse.clicked_image;feedback.started;feedback_text.started;feedback.stopped;feedback_text.stopped;begin_real_trial.started;text.started;begin_real_trial.stopped;so_long_and_thanks_for_all_the_fish.started;goodbye_text.started;goodbye_click.started;so_long_and_thanks_for_all_the_fish.stopped;goodbye_click.x;goodbye_click.y;goodbye_click.leftButton;goodbye_click.midButton;goodbye_click.rightButton;goodbye_click.time;id;age;date;expName;psychopyVersion;frameRate;expStart
;;;;;;;;;;;;;;;0.03516730002593249;0.027170800021849573;[0.010416666666666666];[-0.2611111111111111];[1];[0];[0];[10.27830680005718];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;p24;24;2024-05-05_21h15.03.996;visual_memory;2023.02.03;163.9148100805292;2024-05-05 21h16.06.154686 +0200
9;;;;;0;1;1;1;2;0;2;0;226.50070940004662;;;;;;;;;;226.08418739994522;vodor.png;[0.75, -0.75];ceruza.png;[-0.25, 0.75];laptop.png;[0.25, -0.75];macko.png;[0.75, -0.25];kamera.png;[-0.25, 0.25];ora.png;[0.25, -0.25];fotel.png;[-0.25, -0.75];fogas.png;[0.25, 0.25];kad.png;[0.75, 0.25];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];227.5876084000338;227.5876084000338;227.5876084000338;227.5876084000338;227.5876084000338;227.5876084000338;227.5876084000338;227.5876084000338;227.5876084000338;227.5876084000338;227.5876084000338;227.5876084000338;227.5876084000338;237.57996490004007;245.7902270000195;245.79480609996244;246.7313584999647;246.29310630005784;238.08364740002435;image8_2;bogre.png;[0.75, 0.25];239.58325260004494;239.58325260004494;239.58325260004494;239.58325260004494;239.58325260004494;239.58325260004494;239.58325260004494;239.58325260004494;239.58325260004494;239.58325260004494;239.58325260004494;239.58325260004494;239.58325260004494;0.0034317999379709363;245.78912440000568;False;[0.634375];[-0.2351851851851852];[1];[0];[0];[6.205211299937218];['image3_2'];['macko.png'];;;;;;;;;;;;;;;;;;p24;24;2024-05-05_21h15.03.996;visual_memory;2023.02.03;163.9148100805292;2024-05-05 21h16.06.154686 +0200
9;;;;;0;1;1;1;3;0;3;0;246.7313584999647;;;;;;;;;;246.2935589000117;bogre.png;[-0.25, 0.25];zokni.png;[-0.75, 0.25];macko.png;[0.75, 0.25];laptop.png;[-0.75, -0.75];ora.png;[0.75, -0.75];fagyi.png;[-0.25, -0.25];ceruza.png;[-0.75, 0.75];ollo.png;[0.25, -0.25];kamera.png;[0.25, 0.75];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];247.80087419995107;247.80087419995107;247.80087419995107;247.80087419995107;247.80087419995107;247.80087419995107;247.80087419995107;247.80087419995107;247.80087419995107;247.80087419995107;247.80087419995107;247.80087419995107;247.80087419995107;257.79037509998307;266.24051489995327;266.244234599988;267.1716347000329;266.7427480999613;258.2930733000394;image8_2;hajszarito.png;[0.25, 0.75];259.7944326000288;259.7944326000288;259.7944326000288;259.7944326000288;259.7944326000288;259.7944326000288;259.7944326000288;259.7944326000288;259.7944326000288;259.7944326000288;259.7944326000288;259.7944326000288;259.7944326000288;0.00415589998010546;266.24004770000465;True;[0.234375];[0.7722222222222223];[1];[0];[0];[6.445091900066473];['image8_2'];['hajszarito.png'];;;;;;;;;;;;;;;;;;p24;24;2024-05-05_21h15.03.996;visual_memory;2023.02.03;163.9148100805292;2024-05-05 21h16.06.154686 +0200
9;;;;;0;1;1;1;4;0;4;0;267.1716347000329;;;;;;;;;;266.74306520004757;fagyi.png;[-0.25, -0.75];ollo.png;[-0.75, -0.75];szemuveg.png;[0.75, 0.75];kamera.png;[0.25, -0.25];macko.png;[0.75, -0.75];fogas.png;[-0.25, -0.25];alma.png;[-0.25, 0.25];auto.png;[-0.75, 0.75];bogre.png;[0.75, 0.25];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];blank.png;[2, 2];268.2462878000224;268.2462878000224;268.2462878000224;268.2462878000224;268.2462878000224;268.2462878000224;268.2462878000224;268.2462878000224;268.2462878000224;268.2462878000224;268.2462878000224;268.2462878000224;268.2462878000224;278.23909449996427;282.7986148999771;282.8025082000531;283.9895246999804;283.30023809999693;278.74203159997705;image8_2;laptop.png;[0.75, 0.25];280.2445887000067;280.2445887000067;280.2445887000067;280.2445887000067;280.2445887000067;280.2445887000067;280.2445887000067;280.2445887000067;280.2445887000067;280.2445887000067;280.2445887000067;280.2445887000067;280.2445887000067;0.005586400046013296;282.79815629997756;False;[-0.725];[-0.7277777777777777];[1];[0];[0];[2.55302950006444];['image1_2'];['ollo.png'];;;;;;;;;;;;;;;;;;p24;24;2024-05-05_21h15.03.996;visual_memory;2023.02.03;163.9148100805292;2024-05-05 21h16.06.154686 +0200
9;;;;;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;p24;24;2024-05-05_21h15.03.996;visual_memory;2023.02.03;163.9148100805292;2024-05-05 21h16.06.154686 +0200
13;;;;;0;2;2;2;0;0;0;0;283.9895246999804;;;;;;;;;;283.3012397000566;fagyi.png;[0.75, -0.25];papucs.png;[0.25, 0.75];fotel.png;[0.75, -0.75];szemuveg.png;[-0.75, 0.75];macko.png;[0.25, -0.25];laptop.png;[-0.75, 0.25];ceruza.png;[-0.25, -0.75];esernyo.png;[-0.25, -0.25];zokni.png;[0.25, -0.75];bogre.png;[-0.75, -0.25];kad.png;[0.75, 0.75];alma.png;[-0.75, -0.75];hajszarito.png;[0.25, 0.25];284.8034718000563;284.8034718000563;284.8034718000563;284.8034718000563;284.8034718000563;284.8034718000563;284.8034718000563;284.8034718000563;284.8034718000563;284.8034718000563;284.8034718000563;284.8034718000563;284.8034718000563;294.7936007999815;299.6954022999853;299.7000166999642;300.85905540001113;300.1981782000512;295.29725359997246;image12_2;vodor.png;[0.25, 0.25];296.79509839997627;296.79509839997627;296.79509839997627;296.79509839997627;296.79509839997627;296.79509839997627;296.79509839997627;296.79509839997627;296.79509839997627;296.79509839997627;296.79509839997627;296.79509839997627;296.79509839997627;0.0015999000752344728;299.6942873999942;False;[-0.721875];[-0.7518518518518519];[1];[0];[0];[2.8985695999581367];['image11_2'];['alma.png'];;;;;;;;;;;;;;;;;;p24;24;2024-05-05_21h15.03.996;visual_memory;2023.02.03;163.9148100805292;2024-05-05 21h16.06.154686 +0200
13;;;;;0;2;2;2;1;0;1;0;300.85905540001113;;;;;;;;;;300.1985003000591;auto.png;[0.25, -0.25];kamera.png;[-0.25, 0.75];letra.png;[0.25, 0.25];esernyo.png;[0.25, 0.75];vodor.png;[0.75, -0.75];papucs.png;[0.75, 0.75];bogre.png;[0.25, -0.75];kad.png;[-0.75, 0.25];zokni.png;[0.75, 0.25];ollo.png;[-0.25, 0.25];ceruza.png;[-0.75, -0.75];szemuveg.png;[0.75, -0.25];fagyi.png;[-0.75, 0.75];301.7027666999493;301.7027666999493;301.7027666999493;301.7027666999493;301.7027666999493;301.7027666999493;301.7027666999493;301.7027666999493;301.7027666999493;301.7027666999493;301.7027666999493;301.7027666999493;301.7027666999493;311.69514369999524;315.1765435000416;315.1807560999878;316.33852850005496;315.6783200999489;312.197626600042;image12_2;fotel.png;[-0.75, 0.75];313.7077471000375;313.7077471000375;313.7077471000375;313.7077471000375;313.7077471000375;313.7077471000375;313.7077471000375;313.7077471000375;313.7077471000375;313.7077471000375;313.7077471000375;313.7077471000375;313.7077471000375;0.012807599967345595;315.1759669999592;True;[-0.7333333333333333];[0.7185185185185186];[1];[0];[0];[1.467550199944526];['image12_2'];['fotel.png'];;;;;;;;;;;;;;;;;;p24;24;2024-05-05_21h15.03.996;visual_memory;2023.02.03;163.9148100805292;2024-05-05 21h16.06.154686 +0200
13;;;;;0;2;2;2;2;0;2;0;316.33852850005496;;;;;;;;;;315.6786647000117;szemuveg.png;[-0.75, 0.25];esernyo.png;[0.75, 0.75];ceruza.png;[0.25, 0.25];laptop.png;[-0.25, 0.25];fagyi.png;[-0.75, -0.25];hajszarito.png;[0.25, 0.75];papucs.png;[-0.25, -0.25];kamera.png;[-0.25, 0.75];ollo.png;[0.75, -0.75];zokni.png;[-0.75, 0.75];auto.png;[-0.75, -0.75];vodor.png;[0.25, -0.25];bogre.png;[0.75, 0.25];317.18958500004373;317.18958500004373;317.18958500004373;317.18958500004373;317.18958500004373;317.18958500004373;317.18958500004373;317.18958500004373;317.18958500004373;317.18958500004373;317.18958500004373;317.18958500004373;317.18958500004373;327.17539170000236;332.3854751000181;332.3895282000303;333.5674746000441;332.8881180000026;327.6785219999729;image12_2;fogas.png;[0.75, 0.25];329.1901904999977;329.1901904999977;329.1901904999977;329.1901904999977;329.1901904999977;329.1901904999977;329.1901904999977;329.1901904999977;329.1901904999977;329.1901904999977;329.1901904999977;329.1901904999977;329.1901904999977;0.01493900001514703;332.3848419999704;False;[-0.9];[0.15];[1];[0];[0];[3.1939694999018684];['image0_2'];['szemuveg.png'];;;;;;;;;;;;;;;;;;p24;24;2024-05-05_21h15.03.996;visual_memory;2023.02.03;163.9148100805292;2024-05-05 21h16.06.154686 +0200
13;;;;;0;2;2;2;3;0;3;0;333.5674746000441;;;;;;;;;;332.8884282000363;bogre.png;[-0.25, 0.75];ceruza.png;[-0.25, -0.25];papucs.png;[-0.75, -0.75];szemuveg.png;[0.75, 0.75];laptop.png;[0.25, 0.25];zokni.png;[0.75, -0.25];fagyi.png;[-0.75, -0.25];macko.png;[-0.25, 0.25];ollo.png;[0.25, -0.25];fogas.png;[0.25, -0.75];letra.png;[-0.75, 0.75];alma.png;[-0.25, -0.75];esernyo.png;[-0.75, 0.25];334.39990690001287;334.39990690001287;334.39990690001287;334.39990690001287;334.39990690001287;334.39990690001287;334.39990690001287;334.39990690001287;334.39990690001287;334.39990690001287;334.39990690001287;334.39990690001287;334.39990690001287;344.3809152999893;350.647612700006;350.65169079997577;351.7995106000453;351.15098679997027;344.88554789999034;image12_2;kamera.png;[-0.75, 0.25];346.3832881000126;346.3832881000126;346.3832881000126;346.3832881000126;346.3832881000126;346.3832881000126;346.3832881000126;346.3832881000126;346.3832881000126;346.3832881000126;346.3832881000126;346.3832881000126;346.3832881000126;0.002468600054271519;350.64709540002514;True;[-0.7510416666666667];[0.32222222222222224];[1];[0];[0];[4.263248999952339];['image12_2'];['kamera.png'];;;;;;;;;;;;;;;;;;p24;24;2024-05-05_21h15.03.996;visual_memory;2023.02.03;163.9148100805292;2024-05-05 21h16.06.154686 +0200
13;;;;;0;2;2;2;4;0;4;0;351.7995106000453;;;;;;;;;;351.1512929999735;macko.png;[0.75, -0.75];fotel.png;[-0.25, 0.75];letra.png;[-0.25, 0.25];laptop.png;[0.25, -0.25];ollo.png;[0.25, -0.75];zokni.png;[-0.75, 0.25];papucs.png;[-0.25, -0.25];kamera.png;[0.75, -0.25];esernyo.png;[-0.75, -0.25];vodor.png;[-0.25, -0.75];bogre.png;[0.25, 0.75];fogas.png;[-0.75, 0.75];alma.png;[-0.75, -0.75];352.6624173000455;352.6624173000455;352.6624173000455;352.6624173000455;352.6624173000455;352.6624173000455;352.6624173000455;352.6624173000455;352.6624173000455;352.6624173000455;352.6624173000455;352.6624173000455;352.6624173000455;362.64351510000415;366.1736329999985;366.1776855000062;366.68168889998924;366.6756077000173;363.14744279999286;image12_2;auto.png;[-0.75, -0.75];364.657593299984;364.657593299984;364.657593299984;364.657593299984;364.657593299984;364.657593299984;364.657593299984;364.657593299984;364.657593299984;364.657593299984;364.657593299984;364.657593299984;364.657593299984;0.014236400020308793;366.1729510000441;True;[-0.6052083333333333];[-0.7166666666666667];[1];[0];[0];[1.5146419999655336];['image12_2'];['auto.png'];;;;;;;;;;;;;;;;;;p24;24;2024-05-05_21h15.03.996;visual_memory;2023.02.03;163.9148100805292;2024-05-05 21h16.06.154686 +0200
13;;;;;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;p24;24;2024-05-05_21h15.03.996;visual_memory;2023.02.03;163.9148100805292;2024-05-05 21h16.06.154686 +0200
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;366.6757056999486;368.17812699999195;0.004560000030323863;370.3133967999602;[0.013541666666666667];[-0.16111111111111112];[1];[0];[0];[2.1347476999508217];p24;24;2024-05-05_21h15.03.996;visual_memory;2023.02.03;163.9148100805292;2024-05-05 21h16.06.154686 +0200
