pic_num,training_loop.thisRepN,training_loop.thisTrialN,training_loop.thisN,training_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro_text.started,intro_click.started,intro_click.x,intro_click.y,intro_click.leftButton,intro_click.midButton,intro_click.rightButton,intro_click.time,show_images.started,image0_name,image0_position,image1_name,image1_position,image2_name,image2_position,image3_name,image3_position,image4_name,image4_position,image5_name,image5_position,image6_name,image6_position,image7_name,image7_position,image8_name,image8_position,image9_name,image9_position,image10_name,image10_position,image11_name,image11_position,image12_name,image12_position,image0.started,image1.started,image2.started,image3.started,image4.started,image5.started,image6.started,image7.started,image8.started,image9.started,image10.started,image11.started,image12.started,show_images.stopped,blank_screen.started,blank_text.started,blank_text.stopped,blank_screen.stopped,show_images_changed.started,correct_image,correct_image_name,correct_image_pos,image0_2.started,image1_2.started,image2_2.started,image3_2.started,image4_2.started,image5_2.started,image6_2.started,image7_2.started,image8_2.started,image9_2.started,image10_2.started,image11_2.started,image12_2.started,mouse.started,show_images_changed.stopped,is_correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.clicked_image,feedback.started,feedback_text.started,feedback_text.stopped,feedback.stopped,begin_real_trial.started,text.started,begin_real_trial.stopped,so_long_and_thanks_for_all_the_fish.started,goodbye_text.started,goodbye_click.started,so_long_and_thanks_for_all_the_fish.stopped,goodbye_click.x,goodbye_click.y,goodbye_click.leftButton,goodbye_click.midButton,goodbye_click.rightButton,goodbye_click.time,id,age,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,0.05909580000002279,0.04111920000002556,[-0.0953125],[0.24166666666666667],[1],[0],[0],[1.702610199999981],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP05,23,2024-05-08_14h13.37.551,visual_memory,2023.2.3,59.91618923449514,2024-05-08 14h14.06.982981 +0200,
,,,,,,,,,,,,,2.232590500000015,,,,,,,,,,1.7571725000000242,kad.png,"[-0.25, 0.25]",macko.png,"[-0.25, -0.75]",bogre.png,"[0.25, 0.75]",ollo.png,"[0.75, -0.25]",kamera.png,"[-0.75, 0.25]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",2.232590500000015,2.232590500000015,2.232590500000015,2.232590500000015,2.232590500000015,2.232590500000015,2.232590500000015,2.232590500000015,2.232590500000015,2.232590500000015,2.232590500000015,2.232590500000015,2.232590500000015,11.735947200000055,11.735968899999989,11.751381600000059,12.705231600000047,12.23560789999999,12.235623099999998,image4_2,papucs.png,"[-0.75, 0.25]",13.736710500000072,13.736710500000072,13.736710500000072,13.736710500000072,13.736710500000072,13.736710500000072,13.736710500000072,13.736710500000072,13.736710500000072,13.736710500000072,13.736710500000072,13.736710500000072,13.736710500000072,0.0009629999999560823,15.859194000000002,True,[-0.7921875],[0.2791666666666667],[1],[0],[0],[2.121642599999973],['image4_2'],['papucs.png'],15.860599500000035,15.871786499999985,17.873511099999973,17.85729809999998,17.857340000000022,17.873511099999973,18.692225399999984,,,,,,,,,,,PP05,23,2024-05-08_14h13.37.551,visual_memory,2023.2.3,59.91618923449514,2024-05-08 14h14.06.982981 +0200,
5,,,,,0,0,0,0,0,0,0,0,19.061408400000005,,,,,,,,,,18.70237499999996,kad.png,"[-0.25, 0.25]",macko.png,"[-0.25, -0.75]",vodor.png,"[-0.25, -0.25]",esernyo.png,"[0.75, 0.75]",fogas.png,"[-0.75, -0.75]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",19.061408400000005,19.061408400000005,19.061408400000005,19.061408400000005,19.061408400000005,19.061408400000005,19.061408400000005,19.061408400000005,19.061408400000005,19.061408400000005,19.061408400000005,19.061408400000005,19.061408400000005,28.684065799999985,32.49054269999999,32.502502100000015,33.36965470000007,32.98701600000004,29.18340180000007,image4_2,kamera.png,"[-0.75, -0.75]",30.68420690000005,30.68420690000005,30.68420690000005,30.68420690000005,30.68420690000005,30.68420690000005,30.68420690000005,30.68420690000005,30.68420690000005,30.68420690000005,30.68420690000005,30.68420690000005,30.68420690000005,0.0003359999999474894,32.489230200000065,True,[-0.7765625],[-0.7104166666666667],[1],[0],[0],[1.8042089000000487],['image4_2'],['kamera.png'],,,,,,,,,,,,,,,,,,PP05,23,2024-05-08_14h13.37.551,visual_memory,2023.2.3,59.91618923449514,2024-05-08 14h14.06.982981 +0200,
5,,,,,0,0,0,0,1,0,1,0,33.36965470000007,,,,,,,,,,32.987410299999965,papucs.png,"[-0.75, 0.25]",ceruza.png,"[-0.25, -0.25]",laptop.png,"[0.25, 0.75]",fagyi.png,"[-0.25, 0.25]",macko.png,"[0.75, 0.75]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",34.50416849999999,34.50416849999999,34.50416849999999,34.50416849999999,34.50416849999999,34.50416849999999,34.50416849999999,34.50416849999999,34.50416849999999,34.50416849999999,34.50416849999999,34.50416849999999,34.50416849999999,44.48162350000007,49.003558500000054,49.01603030000001,49.85003619999998,49.50089600000001,44.99653699999999,image4_2,esernyo.png,"[0.75, 0.75]",46.48083610000003,46.48083610000003,46.48083610000003,46.48083610000003,46.48083610000003,46.48083610000003,46.48083610000003,46.48083610000003,46.48083610000003,46.48083610000003,46.48083610000003,46.48083610000003,46.48083610000003,-0.000647299999968709,49.0027599,True,[0.7640625],[0.75625],[1],[0],[0],[2.52128730000004],['image4_2'],['esernyo.png'],,,,,,,,,,,,,,,,,,PP05,23,2024-05-08_14h13.37.551,visual_memory,2023.2.3,59.91618923449514,2024-05-08 14h14.06.982981 +0200,
5,,,,,0,0,0,0,2,0,2,0,49.85003619999998,,,,,,,,,,49.501230599999985,ceruza.png,"[0.25, 0.25]",esernyo.png,"[0.75, -0.25]",fogas.png,"[-0.75, 0.75]",szemuveg.png,"[0.25, -0.25]",laptop.png,"[-0.75, -0.75]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",51.01767300000006,51.01767300000006,51.01767300000006,51.01767300000006,51.01767300000006,51.01767300000006,51.01767300000006,51.01767300000006,51.01767300000006,51.01767300000006,51.01767300000006,51.01767300000006,51.01767300000006,60.9941341,64.11750500000005,64.12877490000005,64.96246280000003,64.61314560000005,61.493812899999966,image4_2,alma.png,"[-0.75, -0.75]",62.99458030000005,62.99458030000005,62.99458030000005,62.99458030000005,62.99458030000005,62.99458030000005,62.99458030000005,62.99458030000005,62.99458030000005,62.99458030000005,62.99458030000005,62.99458030000005,62.99458030000005,0.0006114000000252418,64.11668340000006,True,[-0.7703125],[-0.6708333333333333],[1],[0],[0],[1.1214495000000397],['image4_2'],['alma.png'],,,,,,,,,,,,,,,,,,PP05,23,2024-05-08_14h13.37.551,visual_memory,2023.2.3,59.91618923449514,2024-05-08 14h14.06.982981 +0200,
5,,,,,0,0,0,0,3,0,3,0,64.96246280000003,,,,,,,,,,64.61348799999996,auto.png,"[0.25, 0.25]",szemuveg.png,"[0.25, 0.75]",letra.png,"[-0.25, 0.75]",kad.png,"[0.75, 0.25]",alma.png,"[-0.25, 0.25]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",66.13076799999999,66.13076799999999,66.13076799999999,66.13076799999999,66.13076799999999,66.13076799999999,66.13076799999999,66.13076799999999,66.13076799999999,66.13076799999999,66.13076799999999,66.13076799999999,66.13076799999999,76.10702230000004,79.1620246,79.17505419999998,80.00834989999998,79.65898779999998,76.60630470000001,image4_2,vodor.png,"[-0.25, 0.25]",78.10725120000006,78.10725120000006,78.10725120000006,78.10725120000006,78.10725120000006,78.10725120000006,78.10725120000006,78.10725120000006,78.10725120000006,78.10725120000006,78.10725120000006,78.10725120000006,78.10725120000006,0.000462599999991653,79.16121840000005,True,[-0.228125],[0.3625],[1],[0],[0],[1.0532379999999648],['image4_2'],['vodor.png'],,,,,,,,,,,,,,,,,,PP05,23,2024-05-08_14h13.37.551,visual_memory,2023.2.3,59.91618923449514,2024-05-08 14h14.06.982981 +0200,
5,,,,,0,0,0,0,4,0,4,0,80.00834989999998,,,,,,,,,,79.65931690000002,laptop.png,"[0.25, 0.25]",bogre.png,"[-0.75, -0.75]",hajszarito.png,"[-0.25, -0.75]",auto.png,"[0.75, 0.75]",papucs.png,"[-0.25, 0.75]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",81.17668279999998,81.17668279999998,81.17668279999998,81.17668279999998,81.17668279999998,81.17668279999998,81.17668279999998,81.17668279999998,81.17668279999998,81.17668279999998,81.17668279999998,81.17668279999998,81.17668279999998,91.15281089999996,93.97452180000005,93.98717880000004,95.17945989999998,94.47138259999997,91.6525633,image4_2,alma.png,"[-0.25, 0.75]",93.1532522,93.1532522,93.1532522,93.1532522,93.1532522,93.1532522,93.1532522,93.1532522,93.1532522,93.1532522,93.1532522,93.1532522,93.1532522,0.000615700000025754,93.97370980000005,True,[-0.2828125],[0.8791666666666667],[1],[0],[0],[0.8197996999999759],['image4_2'],['alma.png'],,,,,,,,,,,,,,,,,,PP05,23,2024-05-08_14h13.37.551,visual_memory,2023.2.3,59.91618923449514,2024-05-08 14h14.06.982981 +0200,
5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP05,23,2024-05-08_14h13.37.551,visual_memory,2023.2.3,59.91618923449514,2024-05-08 14h14.06.982981 +0200,
9,,,,,0,1,1,1,0,0,0,0,95.17945989999998,,,,,,,,,,94.47233189999997,macko.png,"[-0.25, -0.75]",kamera.png,"[-0.25, 0.75]",hajszarito.png,"[-0.25, 0.25]",fagyi.png,"[-0.75, 0.75]",fotel.png,"[0.75, -0.75]",laptop.png,"[0.75, 0.75]",zokni.png,"[-0.25, -0.25]",ceruza.png,"[0.75, 0.25]",ora.png,"[0.25, -0.25]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",95.98907450000002,95.98907450000002,95.98907450000002,95.98907450000002,95.98907450000002,95.98907450000002,95.98907450000002,95.98907450000002,95.98907450000002,95.98907450000002,95.98907450000002,95.98907450000002,95.98907450000002,105.96600190000004,112.30786880000005,112.3193602,113.38099729999999,112.80340409999997,106.46487850000005,image8_2,vodor.png,"[0.25, -0.25]",107.96581660000004,107.96581660000004,107.96581660000004,107.96581660000004,107.96581660000004,107.96581660000004,107.96581660000004,107.96581660000004,107.96581660000004,107.96581660000004,107.96581660000004,107.96581660000004,107.96581660000004,-1.8400000044493936e-05,112.3066202,True,[0.20625],[-0.26666666666666666],[1],[0],[0],[4.340152900000021],['image8_2'],['vodor.png'],,,,,,,,,,,,,,,,,,PP05,23,2024-05-08_14h13.37.551,visual_memory,2023.2.3,59.91618923449514,2024-05-08 14h14.06.982981 +0200,
9,,,,,0,1,1,1,1,0,1,0,113.38099729999999,,,,,,,,,,112.80374570000004,esernyo.png,"[-0.25, 0.75]",macko.png,"[0.75, 0.25]",hajszarito.png,"[-0.25, 0.25]",ora.png,"[0.75, -0.25]",vodor.png,"[0.25, 0.25]",laptop.png,"[-0.25, -0.75]",fogas.png,"[0.25, -0.75]",kad.png,"[-0.75, 0.25]",zokni.png,"[-0.25, -0.25]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",114.32103819999998,114.32103819999998,114.32103819999998,114.32103819999998,114.32103819999998,114.32103819999998,114.32103819999998,114.32103819999998,114.32103819999998,114.32103819999998,114.32103819999998,114.32103819999998,114.32103819999998,124.29812730000003,130.788278,130.80121570000006,131.84587510000006,131.28560119999997,124.79716810000002,image8_2,papucs.png,"[-0.25, -0.25]",126.29804480000007,126.29804480000007,126.29804480000007,126.29804480000007,126.29804480000007,126.29804480000007,126.29804480000007,126.29804480000007,126.29804480000007,126.29804480000007,126.29804480000007,126.29804480000007,126.29804480000007,7.719999996425031e-05,130.78744819999997,False,[0.7734375],[-0.25625],[1],[0],[0],[4.488756599999988],['image3_2'],['ora.png'],,,,,,,,,,,,,,,,,,PP05,23,2024-05-08_14h13.37.551,visual_memory,2023.2.3,59.91618923449514,2024-05-08 14h14.06.982981 +0200,
